site,division,category,line,model_name,recipe_group,uniqueid,product_code,model_complete,char_name,char_time,char_value
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_2.Medicion.duration,2023-03-16 20:50:55,10340.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-16 20:45:20,10.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-16 23:43:15,59040.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-16 20:45:20,-15011.069
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-16 23:43:15,1559.7318
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-16 20:45:20,-6279.207
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-16 23:43:15,70908.15
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-16 20:45:20,0.67274314
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-16 23:43:15,1.1957117
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-16 20:45:20,0.67418987
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-16 23:43:15,2.9890049
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-16 20:45:20,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-16 23:43:15,846.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,total_duration,2023-03-16 20:45:30,23890.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46138,None,COMPLETE,total_duration,2023-03-17 16:07:15,69690.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,non_value_operating_time,2023-03-16 13:13:25,3235.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,non_value_operating_time,2023-03-16 20:45:30,15.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_1.Inicio.duration,2023-03-16 14:07:20,115.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_1.Inicio.duration,2023-03-16 20:45:45,310.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_2.Medicion.duration,2023-03-16 14:09:15,23765.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_2.Medicion.duration,2023-03-16 20:50:55,10340.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-16 20:45:20,10.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-16 23:43:15,59040.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-16 20:45:20,-15011.069
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-16 23:43:15,1559.7318
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-16 20:45:20,-6279.207
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-16 23:43:15,70908.15
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-16 20:45:20,0.67274314
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-16 23:43:15,1.1957117
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-16 20:45:20,0.67418987
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-16 23:43:15,2.9890049
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-16 20:45:20,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-16 23:43:15,846.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,total_duration,2023-03-16 20:45:30,23890.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46182,None,COMPLETE,total_duration,2023-03-17 16:07:15,69690.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,non_value_operating_time,2023-03-18 02:20:00,4135.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,non_value_operating_time,2023-03-18 06:36:40,325.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_1.Inicio.duration,2023-03-18 03:28:55,100.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_1.Inicio.duration,2023-03-18 06:42:05,140.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_2.Medicion.duration,2023-03-18 03:30:35,4085.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_2.Medicion.duration,2023-03-18 06:44:25,34165.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-18 04:38:40,7080.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-18 16:13:50,1155.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-18 04:38:40,12609.607
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-18 16:13:50,61444.62
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-18 04:38:40,65280.363
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-18 16:13:50,63510.367
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-18 04:38:40,1.3890105
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-18 16:13:50,2.8470445
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-18 04:38:40,3.0370371
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-18 16:13:50,2.8906252
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-18 04:38:40,762.0846
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-18 16:13:50,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,total_duration,2023-03-18 06:36:40,11265.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46198,None,COMPLETE,total_duration,2023-03-18 16:33:05,35460.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46243,None,INCOMPLETE,non_value_operating_time,2023-03-17 16:07:15,19275.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46243,None,INCOMPLETE,phase_1.Inicio.duration,2023-03-17 21:28:30,70.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46243,None,INCOMPLETE,total_duration,2023-03-17 21:31:35,185.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,non_value_operating_time,2023-03-17 21:31:35,3800.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,phase_1.Inicio.duration,2023-03-17 22:34:55,10.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,phase_2.Medicion.duration,2023-03-17 22:35:05,11645.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-18 01:49:10,1850.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-18 01:49:10,197.90417
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-18 01:49:10,49685.402
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-18 01:49:10,0.22127603
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-18 01:49:10,1.2123843
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-18 01:49:10,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46248,None,COMPLETE,total_duration,2023-03-18 02:20:00,13505.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,non_value_operating_time,2023-03-18 02:20:00,4135.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,non_value_operating_time,2023-03-18 06:36:40,325.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_1.Inicio.duration,2023-03-18 03:28:55,100.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_1.Inicio.duration,2023-03-18 06:42:05,140.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_2.Medicion.duration,2023-03-18 03:30:35,4085.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_2.Medicion.duration,2023-03-18 06:44:25,34165.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-18 04:38:40,7080.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-18 16:13:50,1155.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-18 04:38:40,12609.607
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-18 16:13:50,61444.62
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-18 04:38:40,65280.363
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-18 16:13:50,63510.367
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-18 04:38:40,1.3890105
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-18 16:13:50,2.8470445
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-18 04:38:40,3.0370371
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-18 16:13:50,2.8906252
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-18 04:38:40,762.0846
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-18 16:13:50,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,total_duration,2023-03-18 06:36:40,11265.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46264,None,COMPLETE,total_duration,2023-03-18 16:33:05,35460.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,non_value_operating_time,2023-03-18 16:33:05,4110.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,non_value_operating_time,2023-03-19 02:32:45,13365.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,phase_1.Inicio.duration,2023-03-18 17:41:35,95.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,phase_1.Inicio.duration,2023-03-19 06:15:30,50.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,phase_2.Medicion.duration,2023-03-18 17:43:10,21385.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-18 23:39:35,10390.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-18 23:39:35,7736.122
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-18 23:39:35,61216.766
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-18 23:39:35,1.4021282
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-18 23:39:35,3.2085552
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-18 23:39:35,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,total_duration,2023-03-19 02:32:45,31870.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46299,None,COMPLETE,total_duration,2023-03-19 06:40:05,1475.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,non_value_operating_time,2023-03-19 06:40:05,6830.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,phase_1.Inicio.duration,2023-03-19 08:33:55,35.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,phase_2.Medicion.duration,2023-03-19 08:34:30,14890.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-19 12:42:40,135.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-19 12:42:40,59689.85
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-19 12:42:40,59951.445
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-19 12:42:40,2.794609
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-19 12:42:40,2.7980325
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-19 12:42:40,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46347,None,COMPLETE,total_duration,2023-03-19 12:44:55,15060.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,non_value_operating_time,2023-03-18 16:33:05,4110.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,non_value_operating_time,2023-03-19 02:32:45,13365.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,phase_1.Inicio.duration,2023-03-18 17:41:35,95.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,phase_1.Inicio.duration,2023-03-19 06:15:30,50.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,phase_2.Medicion.duration,2023-03-18 17:43:10,21385.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,phase_3.Recirculacion.duration,2023-03-18 23:39:35,10390.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-18 23:39:35,7736.122
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-18 23:39:35,61216.766
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-18 23:39:35,1.4021282
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,phase_3.Recirculacion.Presion_max,2023-03-18 23:39:35,3.2085552
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,phase_3.Recirculacion.Visco_max,2023-03-18 23:39:35,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,total_duration,2023-03-19 02:32:45,31870.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46350,None,INCOMPLETE,total_duration,2023-03-19 06:40:05,1475.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,non_value_operating_time,2023-03-19 12:44:55,2375.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,non_value_operating_time,2023-03-20 06:14:55,110.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_1.Inicio.duration,2023-03-19 13:24:30,10.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_1.Inicio.duration,2023-03-20 06:16:45,160.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_2.Medicion.duration,2023-03-19 13:24:40,39505.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_2.Medicion.duration,2023-03-20 06:19:25,10105.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-20 00:23:05,21110.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.duration,2023-03-20 09:07:50,135.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-20 00:23:05,3677.685
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-03-20 09:07:50,57317.29
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-20 00:23:05,72673.88
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-03-20 09:07:50,57580.61
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-20 00:23:05,1.2275289
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-03-20 09:07:50,3.085132
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-20 00:23:05,2.8530095
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-03-20 09:07:50,3.0873845
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,46359,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-03-20 00:23:05,0.0
